state_id,state,year,co2,gdp
2,Alaska,2007,44.87069526,75135
2,Alaska,2008,40.25326055,74018
2,Alaska,2009,38.58861965,79894
2,Alaska,2010,39.46557616,75841
2,Alaska,2011,39.3064648,75659
2,Alaska,2012,38.82916453,78911
2,Alaska,2013,36.65924741,74312
2,Alaska,2014,35.79549643,72220
2,Alaska,2015,36.69673088,72635
2,Alaska,2016,35.10159324,70876
3,Arizona,1997,72.13827541,35582
3,Arizona,1998,77.57569055,37503
3,Arizona,1999,81.56061753,39431
3,Arizona,2000,87.08940844,40265
3,Arizona,2001,89.62173669,40326
3,Arizona,2002,88.98917499,40641
3,Arizona,2003,90.81161866,42346
3,Arizona,2004,98.20282458,43034
3,Arizona,2005,98.28973649,45052
3,Arizona,2006,101.4688347,45991
3,Arizona,2007,103.3570569,46194
3,Arizona,2008,103.8413653,44182
3,Arizona,2009,94.83657925,40214
3,Arizona,2010,96.63758051,40188
3,Arizona,2011,94.61717478,40710
3,Arizona,2012,92.78088001,40996
3,Arizona,2013,96.45060207,40832
3,Arizona,2014,94.371266,40768
3,Arizona,2015,92.11136091,41083
3,Arizona,2016,87.48484475,41726
4,Arkansas,1997,59.9815303,31816
4,Arkansas,1998,61.74357954,32287
4,Arkansas,1999,64.05157885,33681
4,Arkansas,2000,64.35520776,33677
4,Arkansas,2001,63.62864593,33409
4,Arkansas,2002,62.15596833,34326
4,Arkansas,2003,62.81849584,35432
4,Arkansas,2004,63.37533597,36808
4,Arkansas,2005,61.08076091,37630
4,Arkansas,2006,62.91800258,37898
4,Arkansas,2007,64.21332007,37265
4,Arkansas,2008,65.14190893,36803
4,Arkansas,2009,62.4196531,35393
4,Arkansas,2010,66.72373135,36253
4,Arkansas,2011,68.14575529,36852
4,Arkansas,2012,67.03620587,36873
4,Arkansas,2013,69.34316827,37804
4,Arkansas,2014,69.89255483,38015
4,Arkansas,2015,60.01148082,38007
4,Arkansas,2016,62.75431617,38037
5,California,1997,349.5215291,42438
5,California,1998,362.2993318,44574
5,California,1999,366.3136751,47236
5,California,2000,381.6938607,50310
5,California,2001,386.8482341,49385
5,California,2002,385.3615257,50002
5,California,2003,373.8457219,51780
5,California,2004,393.1861812,53474
5,California,2005,390.1335667,55547
5,California,2006,398.3024099,57527
5,California,2007,403.127766,58030
5,California,2008,387.4281381,57675
5,California,2009,373.8008826,54827
5,California,2010,367.8176526,55137
5,California,2011,353.2249046,55520
5,California,2012,358.6040285,56406
5,California,2013,360.7167229,57914
5,California,2014,357.4990775,59686
5,California,2015,365.4099074,62132
5,California,2016,363.3429659,63635
6,Colorado,1997,75.82378594,45839
6,Colorado,1998,78.63059834,48845
6,Colorado,1999,80.58638679,51183
6,Colorado,2000,85.48909575,53792
6,Colorado,2001,93.83048864,53411
6,Colorado,2002,91.95456149,52731
6,Colorado,2003,91.26251019,52673
6,Colorado,2004,94.53527027,52633
6,Colorado,2005,96.79559684,54155
6,Colorado,2006,97.70027127,54259
6,Colorado,2007,100.2541001,55076
6,Colorado,2008,98.38813748,54750
6,Colorado,2009,94.15203443,52769
6,Colorado,2010,96.61173344,52454
6,Colorado,2011,92.8393169,52514
6,Colorado,2012,91.9055792,52739
6,Colorado,2013,92.35203488,53688
6,Colorado,2014,92.91106792,55221
6,Colorado,2015,91.5809911,56553
6,Colorado,2016,89.52953155,56940
7,Connecticut,1997,43.1140666,56964
7,Connecticut,1998,40.99284603,58314
7,Connecticut,1999,42.27228039,59718
7,Connecticut,2000,43.47410521,63419
7,Connecticut,2001,42.2827178,64171
7,Connecticut,2002,40.64132736,63595
7,Connecticut,2003,43.3318502,63783
7,Connecticut,2004,45.33705283,67828
7,Connecticut,2005,44.80600855,69144
7,Connecticut,2006,41.66209173,71524
7,Connecticut,2007,40.83531662,74031
7,Connecticut,2008,38.25359051,73252
7,Connecticut,2009,36.48433115,69639
7,Connecticut,2010,36.77089861,69120
7,Connecticut,2011,35.34153643,67379
7,Connecticut,2012,34.66599501,67766
7,Connecticut,2013,35.35821657,66921
7,Connecticut,2014,35.60626768,65985
7,Connecticut,2015,36.96912632,67333
7,Connecticut,2016,34.49012973,67364
8,Delaware,1997,15.48132336,60188
8,Delaware,1998,15.15387811,65165
8,Delaware,1999,15.35749699,69500
8,Delaware,2000,16.15203333,71352
8,Delaware,2001,15.69833669,74000
8,Delaware,2002,15.45373043,70474
8,Delaware,2003,15.99706077,70852
8,Delaware,2004,16.26048203,73041
8,Delaware,2005,17.05696472,70962
8,Delaware,2006,15.97115842,71569
8,Delaware,2007,16.78320841,70244
8,Delaware,2008,15.86211626,66363
8,Delaware,2009,12.16596468,67738
8,Delaware,2010,11.42923585,66706
8,Delaware,2011,12.41162326,68310
8,Delaware,2012,13.585438,67595
8,Delaware,2013,13.28400127,63946
8,Delaware,2014,12.91021355,68135
8,Delaware,2015,13.01211868,69541
8,Delaware,2016,13.3828023,66972
9,District of Columbia,1997,4.287390708,140252
9,District of Columbia,1998,4.129655892,143640
9,District of Columbia,1999,4.212269353,148467
9,District of Columbia,2000,4.344778909,149053
9,District of Columbia,2001,4.133383822,154056
9,District of Columbia,2002,4.230759515,159110
9,District of Columbia,2003,3.97492969,163632
9,District of Columbia,2004,4.066588402,172254
9,District of Columbia,2005,3.984123562,176245
9,District of Columbia,2006,3.229447575,175653
9,District of Columbia,2007,3.425608374,179241
9,District of Columbia,2008,3.130069865,183971
9,District of Columbia,2009,3.223235733,179578
9,District of Columbia,2010,3.256371657,181747
9,District of Columbia,2011,3.121709246,180561
9,District of Columbia,2012,2.689762322,177362
9,District of Columbia,2013,2.864564717,173320
9,District of Columbia,2014,3.058482654,173974
9,District of Columbia,2015,3.024267026,174318
9,District of Columbia,2016,2.779124348,174767
10,Florida,1997,220.6890046,36934
10,Florida,1998,235.1738698,38106
10,Florida,1999,234.8308633,39127
10,Florida,2000,242.6058165,40049
10,Florida,2001,241.8038916,40267
10,Florida,2002,245.1785577,41062
10,Florida,2003,249.2230807,42074
10,Florida,2004,261.5331269,43471
10,Florida,2005,264.9963792,45193
10,Florida,2006,263.1572961,45926
10,Florida,2007,260.57825,45507
10,Florida,2008,242.271887,43353
10,Florida,2009,227.7251489,40652
10,Florida,2010,245.6703815,40655
10,Florida,2011,232.2479835,39992
10,Florida,2012,226.3427221,39775
10,Florida,2013,224.9667603,40035
10,Florida,2014,230.6521299,40423
10,Florida,2015,235.1618644,41287
10,Florida,2016,231.3292935,41816
11,Georgia,1997,157.9587476,42809
11,Georgia,1998,159.9933415,44854
11,Georgia,1999,162.7237201,46931
11,Georgia,2000,170.6247845,47791
11,Georgia,2001,163.0578801,47377
11,Georgia,2002,167.9301317,47024
11,Georgia,2003,170.906517,47617
11,Georgia,2004,176.7345709,48957
11,Georgia,2005,187.4100935,49915
11,Georgia,2006,184.6422552,49213
11,Georgia,2007,187.1417156,48456
11,Georgia,2008,174.5386649,46652
11,Georgia,2009,164.5726725,44306
11,Georgia,2010,173.9598769,44584
11,Georgia,2011,158.3758389,44838
11,Georgia,2012,138.2821899,44811
11,Georgia,2013,136.3572969,45159
11,Georgia,2014,141.3997015,46020
11,Georgia,2015,138.7702353,47024
11,Georgia,2016,136.9917465,48029
12,Hawaii,1997,18.76883577,45953
12,Hawaii,1998,18.94486592,44732
12,Hawaii,1999,18.6528146,45594
12,Hawaii,2000,18.86904881,46491
12,Hawaii,2001,19.38483686,45695
12,Hawaii,2002,20.66521454,46718
12,Hawaii,2003,21.61666446,48626
12,Hawaii,2004,22.6875711,50981
12,Hawaii,2005,23.3025325,53039
12,Hawaii,2006,23.54509621,53754
12,Hawaii,2007,24.34460376,54110
12,Hawaii,2008,19.56152546,53812
12,Hawaii,2009,19.14462319,51306
12,Hawaii,2010,19.25908178,52065
12,Hawaii,2011,19.69475434,52296
12,Hawaii,2012,19.17928109,52832
12,Hawaii,2013,18.66043968,52753
12,Hawaii,2014,18.59896623,52553
12,Hawaii,2015,18.75922415,53994
12,Hawaii,2016,18.54598681,54985
13,Idaho,1997,13.95182917,30130
13,Idaho,1998,14.29193895,30975
13,Idaho,1999,15.19014697,33313
13,Idaho,2000,15.87733244,36419
13,Idaho,2001,15.8221572,34897
13,Idaho,2002,15.24578354,35220
13,Idaho,2003,14.61745329,35600
13,Idaho,2004,15.9086887,36817
13,Idaho,2005,16.06803963,38780
13,Idaho,2006,16.08433252,39212
13,Idaho,2007,16.58538362,39003
13,Idaho,2008,15.80988428,38912
13,Idaho,2009,15.42268217,36725
13,Idaho,2010,16.21717713,36862
13,Idaho,2011,16.01898224,36507
13,Idaho,2012,15.92175481,36223
13,Idaho,2013,17.39175478,37158
13,Idaho,2014,16.90093667,37639
13,Idaho,2015,18.18610143,38286
13,Idaho,2016,18.48308674,38966
14,Illinois,1997,226.7740771,47416
14,Illinois,1998,218.0682088,48553
14,Illinois,1999,227.6690984,49949
14,Illinois,2000,234.3797363,51612
14,Illinois,2001,225.9650625,51582
14,Illinois,2002,228.4421204,51724
14,Illinois,2003,231.7532518,52233
14,Illinois,2004,239.8057647,53477
14,Illinois,2005,246.0321942,54393
14,Illinois,2006,237.5198847,55718
14,Illinois,2007,245.0962453,56137
14,Illinois,2008,243.7451767,54870
14,Illinois,2009,228.2756422,53370
14,Illinois,2010,233.1297035,54120
14,Illinois,2011,231.8141194,54971
14,Illinois,2012,219.3751446,55962
14,Illinois,2013,232.5705641,56214
14,Illinois,2014,235.4120725,56994
14,Illinois,2015,217.7869036,57596
14,Illinois,2016,205.1901717,57829
15,Indiana,1997,217.9210537,38999
15,Indiana,1998,219.9276013,41071
15,Indiana,1999,225.8966686,42099
15,Indiana,2000,239.0738716,43286
15,Indiana,2001,228.9985184,42211
15,Indiana,2002,232.4442424,43065
15,Indiana,2003,238.2772288,44410
15,Indiana,2004,238.3888026,45669
15,Indiana,2005,237.388699,45471
15,Indiana,2006,234.9272903,45995
15,Indiana,2007,234.556329,46934
15,Indiana,2008,230.3032331,46424
15,Indiana,2009,207.0273399,42957
15,Indiana,2010,219.2957218,45475
15,Indiana,2011,211.7741723,45504
15,Indiana,2012,197.3557924,45528
15,Indiana,2013,202.591031,46276
15,Indiana,2014,207.945714,47482
15,Indiana,2015,188.4001893,46918
15,Indiana,2016,182.8540518,47570
16,Iowa,1997,71.40876631,39212
16,Iowa,1998,75.63727781,39351
16,Iowa,1999,77.63550329,39985
16,Iowa,2000,78.67722622,41706
16,Iowa,2001,77.60789072,41156
16,Iowa,2002,78.2659378,42293
16,Iowa,2003,77.74530066,43955
16,Iowa,2004,80.31515457,47314
16,Iowa,2005,79.96547976,48534
16,Iowa,2006,81.21459515,48912
16,Iowa,2007,86.47383256,50764
16,Iowa,2008,90.43695069,49435
16,Iowa,2009,85.270884,48013
16,Iowa,2010,89.60533637,49024
16,Iowa,2011,86.61086103,49368
16,Iowa,2012,80.6164634,51149
16,Iowa,2013,82.02422182,50693
16,Iowa,2014,82.85968814,53041
16,Iowa,2015,76.8213093,53927
16,Iowa,2016,73.53494056,53902
17,Kansas,1997,71.97632816,39757
17,Kansas,1998,71.40638083,40783
17,Kansas,1999,75.08906523,41519
17,Kansas,2000,76.64047646,42311
17,Kansas,2001,72.43445725,42134
17,Kansas,2002,77.50021483,42584
17,Kansas,2003,79.32905905,43143
17,Kansas,2004,76.56828441,43111
17,Kansas,2005,72.774211,44534
17,Kansas,2006,72.97261444,46653
17,Kansas,2007,80.81165277,48735
17,Kansas,2008,75.39051487,49378
17,Kansas,2009,73.55984177,47049
17,Kansas,2010,73.20581632,47210
17,Kansas,2011,71.32553308,48301
17,Kansas,2012,66.63949515,48687
17,Kansas,2013,70.2917992,48569
17,Kansas,2014,70.49105476,49371
17,Kansas,2015,64.74630317,49886
17,Kansas,2016,62.40428282,50949
18,Kentucky,1997,142.3514148,37179
18,Kentucky,1998,140.4278212,38027
18,Kentucky,1999,144.685719,38890
18,Kentucky,2000,145.4688348,37569
18,Kentucky,2001,147.2714151,37344
18,Kentucky,2002,147.9937335,38064
18,Kentucky,2003,143.9519788,38662
18,Kentucky,2004,149.820376,39419
18,Kentucky,2005,152.0686015,40358
18,Kentucky,2006,154.3521609,41082
18,Kentucky,2007,154.701423,40376
18,Kentucky,2008,152.4477502,40130
